Scenario,State,Energy,Type,Year,Capacity
HIGHRECOST,OR,Land-based Wind,WIND,2028,3.8044001000000005
HIGHRECOST,OR,Land-based Wind,WIND,2030,3.8933383000000004
HIGHRECOST,OR,Land-based Wind,WIND,2032,3.9214162
HIGHRECOST,OR,Land-based Wind,WIND,2034,3.8804162
HIGHRECOST,OR,Land-based Wind,WIND,2036,3.7049162
HIGHRECOST,OR,Land-based Wind,WIND,2038,3.4324495699999997
HIGHRECOST,OR,Land-based Wind,WIND,2040,3.1007494700000002
HIGHRECOST,OR,Land-based Wind,WIND,2042,2.0517494700000003
HIGHRECOST,OR,Land-based Wind,WIND,2044,2.0686144789181338
HIGHRECOST,OR,Land-based Wind,WIND,2046,2.0958242095331587
HIGHRECOST,OR,Land-based Wind,WIND,2048,2.045824209533159
HIGHRECOST,OR,Land-based Wind,WIND,2050,1.8668898513375902
HIGHRECOST,OR,Offshore Wind,WIND,2020,0
HIGHRECOST,OR,Offshore Wind,WIND,2022,0
HIGHRECOST,OR,Offshore Wind,WIND,2024,0
HIGHRECOST,OR,Offshore Wind,WIND,2026,0
HIGHRECOST,OR,Offshore Wind,WIND,2028,0
HIGHRECOST,OR,Offshore Wind,WIND,2030,0
HIGHRECOST,OR,Offshore Wind,WIND,2032,0
HIGHRECOST,OR,Offshore Wind,WIND,2034,0
HIGHRECOST,OR,Offshore Wind,WIND,2036,0
HIGHRECOST,OR,Offshore Wind,WIND,2038,0
HIGHRECOST,OR,Offshore Wind,WIND,2040,0
HIGHRECOST,OR,Offshore Wind,WIND,2042,0
HIGHRECOST,OR,Offshore Wind,WIND,2044,0
HIGHRECOST,OR,Offshore Wind,WIND,2046,0
HIGHRECOST,OR,Offshore Wind,WIND,2048,0
HIGHRECOST,OR,Offshore Wind,WIND,2050,0
HIGHRECOST,OR,CSP,SOLAR,2020,0
HIGHRECOST,OR,CSP,SOLAR,2022,0
HIGHRECOST,OR,CSP,SOLAR,2024,0
HIGHRECOST,OR,CSP,SOLAR,2026,0
HIGHRECOST,OR,CSP,SOLAR,2028,0
HIGHRECOST,OR,CSP,SOLAR,2030,0
HIGHRECOST,OR,CSP,SOLAR,2032,0
HIGHRECOST,OR,CSP,SOLAR,2034,0
HIGHRECOST,OR,CSP,SOLAR,2036,0
HIGHRECOST,OR,CSP,SOLAR,2038,0
HIGHRECOST,OR,CSP,SOLAR,2040,0
HIGHRECOST,OR,CSP,SOLAR,2042,0
HIGHRECOST,OR,CSP,SOLAR,2044,0
HIGHRECOST,OR,CSP,SOLAR,2046,0
HIGHRECOST,OR,CSP,SOLAR,2048,0
HIGHRECOST,OR,CSP,SOLAR,2050,0
HIGHRECOST,OR,Utility PV,SOLAR,2020,0.349164542493
HIGHRECOST,OR,Utility PV,SOLAR,2022,0.35260475432599997
HIGHRECOST,OR,Utility PV,SOLAR,2024,0.35260475432599997
HIGHRECOST,OR,Utility PV,SOLAR,2026,0.35260475432599997
HIGHRECOST,OR,Utility PV,SOLAR,2028,0.35260475432599997
HIGHRECOST,OR,Utility PV,SOLAR,2030,0.35260475432599997
HIGHRECOST,OR,Utility PV,SOLAR,2032,0.35260475432599997
HIGHRECOST,OR,Utility PV,SOLAR,2034,0.35260475432599997
HIGHRECOST,OR,Utility PV,SOLAR,2036,0.35260475432599997
HIGHRECOST,OR,Utility PV,SOLAR,2038,0.35260475432599997
HIGHRECOST,OR,Utility PV,SOLAR,2040,0.35260475432599997
HIGHRECOST,OR,Utility PV,SOLAR,2042,0.341904754326
HIGHRECOST,OR,Utility PV,SOLAR,2044,0.338597754326
HIGHRECOST,OR,Utility PV,SOLAR,2046,0.252458754326
HIGHRECOST,OR,Utility PV,SOLAR,2048,0.049260835026000004
HIGHRECOST,OR,Utility PV,SOLAR,2050,0.0034402118329999987
HIGHRECOST,OR,Rooftop PV,SOLAR,2020,0.18937909090909102
HIGHRECOST,OR,Rooftop PV,SOLAR,2022,0.19815090909090863
HIGHRECOST,OR,Rooftop PV,SOLAR,2024,0.20033454545454563
HIGHRECOST,OR,Rooftop PV,SOLAR,2026,0.20264454545454574
HIGHRECOST,OR,Rooftop PV,SOLAR,2028,0.20512727272727224
HIGHRECOST,OR,Rooftop PV,SOLAR,2030,0.20683636363636343
HIGHRECOST,OR,Rooftop PV,SOLAR,2032,0.21044454545454536
HIGHRECOST,OR,Rooftop PV,SOLAR,2034,0.21452000000000052
HIGHRECOST,OR,Rooftop PV,SOLAR,2036,0.2197854545454543
HIGHRECOST,OR,Rooftop PV,SOLAR,2038,0.22708090909090892
HIGHRECOST,OR,Rooftop PV,SOLAR,2040,0.23511272727272708
HIGHRECOST,OR,Rooftop PV,SOLAR,2042,0.2416290909090912
HIGHRECOST,OR,Rooftop PV,SOLAR,2044,0.2557427272727271
HIGHRECOST,OR,Rooftop PV,SOLAR,2046,0.2726963636363637
HIGHRECOST,OR,Rooftop PV,SOLAR,2048,0.29084727272727295
HIGHRECOST,OR,Rooftop PV,SOLAR,2050,0.31856363636363627
HIGHRECOST,OR,Storage,BATT,2020,0.00625
HIGHRECOST,OR,Storage,BATT,2022,0.00625
HIGHRECOST,OR,Storage,BATT,2024,0.00625
HIGHRECOST,OR,Storage,BATT,2026,0.00625
HIGHRECOST,OR,Storage,BATT,2028,0.00625
HIGHRECOST,OR,Storage,BATT,2030,0.0025
HIGHRECOST,OR,Storage,BATT,2032,0.1007545053577401
HIGHRECOST,OR,Storage,BATT,2034,0.1045567889717055
HIGHRECOST,OR,Storage,BATT,2036,0.1056503772059398
HIGHRECOST,OR,Storage,BATT,2038,0.1056503772059398
HIGHRECOST,OR,Storage,BATT,2040,0.1056503772059398
HIGHRECOST,OR,Storage,BATT,2042,0.1056503772059398
HIGHRECOST,OR,Storage,BATT,2044,0.1379727560627222
HIGHRECOST,OR,Storage,BATT,2046,0.1367227560627222
HIGHRECOST,OR,Storage,BATT,2048,0.0384682507049819
HIGHRECOST,OR,Storage,BATT,2050,0.6093686141420463
HIGHRECOST,NV,Land-based Wind,WIND,2020,0.15
HIGHRECOST,NV,Land-based Wind,WIND,2022,0.15
HIGHRECOST,NV,Land-based Wind,WIND,2024,0.15
HIGHRECOST,NV,Land-based Wind,WIND,2026,0.509809890393379
HIGHRECOST,NV,Land-based Wind,WIND,2028,0.7405229765193971
HIGHRECOST,NV,Land-based Wind,WIND,2030,1.4759281467228644
HIGHRECOST,NV,Land-based Wind,WIND,2032,1.4759281467228644
HIGHRECOST,NV,Land-based Wind,WIND,2034,1.4759281467228644
HIGHRECOST,NV,Land-based Wind,WIND,2036,1.5082836467228646
HIGHRECOST,NV,Land-based Wind,WIND,2038,1.654463627917439
HIGHRECOST,NV,Land-based Wind,WIND,2040,1.874389716643674
HIGHRECOST,NV,Land-based Wind,WIND,2042,1.8009320055927711
HIGHRECOST,NV,Land-based Wind,WIND,2044,1.8177630810388077
HIGHRECOST,NV,Land-based Wind,WIND,2046,1.8177630810388075
HIGHRECOST,NV,Land-based Wind,WIND,2048,1.8177630810388075
HIGHRECOST,NV,Land-based Wind,WIND,2050,1.882140315052681
HIGHRECOST,NV,Offshore Wind,WIND,2020,0
HIGHRECOST,NV,Offshore Wind,WIND,2022,0
HIGHRECOST,NV,Offshore Wind,WIND,2024,0
HIGHRECOST,NV,Offshore Wind,WIND,2026,0
HIGHRECOST,NV,Offshore Wind,WIND,2028,0
HIGHRECOST,NV,Offshore Wind,WIND,2030,0
HIGHRECOST,NV,Offshore Wind,WIND,2032,0
HIGHRECOST,NV,Offshore Wind,WIND,2034,0
HIGHRECOST,NV,Offshore Wind,WIND,2036,0
HIGHRECOST,NV,Offshore Wind,WIND,2038,0
HIGHRECOST,NV,Offshore Wind,WIND,2040,0
HIGHRECOST,NV,Offshore Wind,WIND,2042,0
HIGHRECOST,NV,Offshore Wind,WIND,2044,0
HIGHRECOST,NV,Offshore Wind,WIND,2046,0
HIGHRECOST,NV,Offshore Wind,WIND,2048,0
HIGHRECOST,NV,Offshore Wind,WIND,2050,0
HIGHRECOST,NV,CSP,SOLAR,2020,0.11
HIGHRECOST,NV,CSP,SOLAR,2022,0.11
HIGHRECOST,NV,CSP,SOLAR,2024,0.11
HIGHRECOST,NV,CSP,SOLAR,2026,0.11
HIGHRECOST,NV,CSP,SOLAR,2028,0.11
HIGHRECOST,NV,CSP,SOLAR,2030,0.11
HIGHRECOST,NV,CSP,SOLAR,2032,0.11
HIGHRECOST,NV,CSP,SOLAR,2034,0.11
HIGHRECOST,NV,CSP,SOLAR,2036,0.11
HIGHRECOST,NV,CSP,SOLAR,2038,0.11
HIGHRECOST,NV,CSP,SOLAR,2040,0.11
HIGHRECOST,NV,CSP,SOLAR,2042,0.11
HIGHRECOST,NV,CSP,SOLAR,2044,0.11
HIGHRECOST,NV,CSP,SOLAR,2046,0.0
HIGHRECOST,NV,CSP,SOLAR,2048,0.0
HIGHRECOST,NV,CSP,SOLAR,2050,0.0
HIGHRECOST,NV,Utility PV,SOLAR,2020,2.5243183270619998
HIGHRECOST,NV,Utility PV,SOLAR,2022,2.5490784376956603
HIGHRECOST,NV,Utility PV,SOLAR,2024,2.5490784376956603
HIGHRECOST,NV,Utility PV,SOLAR,2026,2.5490784376956603
HIGHRECOST,NV,Utility PV,SOLAR,2028,3.575245458897364
HIGHRECOST,NV,Utility PV,SOLAR,2030,4.06098057464256
HIGHRECOST,NV,Utility PV,SOLAR,2032,4.241621273181729
HIGHRECOST,NV,Utility PV,SOLAR,2034,4.43705832858563
HIGHRECOST,NV,Utility PV,SOLAR,2036,4.6544437615769505
HIGHRECOST,NV,Utility PV,SOLAR,2038,4.73474984613234
HIGHRECOST,NV,Utility PV,SOLAR,2040,4.67674984613234
HIGHRECOST,NV,Utility PV,SOLAR,2042,4.961061930357229
HIGHRECOST,NV,Utility PV,SOLAR,2044,5.202803514954101
HIGHRECOST,NV,Utility PV,SOLAR,2046,5.66487183486366
HIGHRECOST,NV,Utility PV,SOLAR,2048,5.88024860053657
HIGHRECOST,NV,Utility PV,SOLAR,2050,6.015264578410641
HIGHRECOST,NV,Rooftop PV,SOLAR,2020,0.3365972727272727
HIGHRECOST,NV,Rooftop PV,SOLAR,2022,0.33958999999999945
HIGHRECOST,NV,Rooftop PV,SOLAR,2024,0.34100363636363623
HIGHRECOST,NV,Rooftop PV,SOLAR,2026,0.3419981818181815
HIGHRECOST,NV,Rooftop PV,SOLAR,2028,0.34271909090909064
HIGHRECOST,NV,Rooftop PV,SOLAR,2030,0.3428145454545455
HIGHRECOST,NV,Rooftop PV,SOLAR,2032,0.34302636363636385
HIGHRECOST,NV,Rooftop PV,SOLAR,2034,0.3430409090909092
HIGHRECOST,NV,Rooftop PV,SOLAR,2036,0.34304272727272733
HIGHRECOST,NV,Rooftop PV,SOLAR,2038,0.34304272727272733
HIGHRECOST,NV,Rooftop PV,SOLAR,2040,0.3430454545454545
HIGHRECOST,NV,Rooftop PV,SOLAR,2042,0.3430454545454545
HIGHRECOST,NV,Rooftop PV,SOLAR,2044,0.3430672727272727
HIGHRECOST,NV,Rooftop PV,SOLAR,2046,0.3431127272727273
HIGHRECOST,NV,Rooftop PV,SOLAR,2048,0.3434145454545449
HIGHRECOST,NV,Rooftop PV,SOLAR,2050,0.3439436363636359
HIGHRECOST,NV,Storage,BATT,2020,0.02
HIGHRECOST,NV,Storage,BATT,2022,0.02
HIGHRECOST,NV,Storage,BATT,2024,0.02
HIGHRECOST,NV,Storage,BATT,2026,0.02201315343342124
HIGHRECOST,NV,Storage,BATT,2028,0.13045480774811397
HIGHRECOST,NV,Storage,BATT,2030,0.13045480774811397
HIGHRECOST,NV,Storage,BATT,2032,0.27084855044622996
HIGHRECOST,NV,Storage,BATT,2034,0.33373775780168796
HIGHRECOST,NV,Storage,BATT,2036,0.344447543941269
HIGHRECOST,NV,Storage,BATT,2038,0.344447543941269
HIGHRECOST,NV,Storage,BATT,2040,0.41716771543574205
HIGHRECOST,NV,Storage,BATT,2042,0.49783112573735
HIGHRECOST,NV,Storage,BATT,2044,0.590872470003964
HIGHRECOST,NV,Storage,BATT,2046,0.9056316718329179
HIGHRECOST,NV,Storage,BATT,2048,2.1863559621250253
HIGHRECOST,NV,Storage,BATT,2050,2.17267947208128
HIGHRECOST,ID,Land-based Wind,WIND,2020,1.0540002
HIGHRECOST,ID,Land-based Wind,WIND,2022,1.0540002
HIGHRECOST,ID,Land-based Wind,WIND,2024,1.0540002
HIGHRECOST,ID,Land-based Wind,WIND,2026,1.0540002
HIGHRECOST,ID,Land-based Wind,WIND,2028,1.0540002
HIGHRECOST,ID,Land-based Wind,WIND,2030,1.0540002
HIGHRECOST,ID,Land-based Wind,WIND,2032,1.0540731
HIGHRECOST,ID,Land-based Wind,WIND,2034,1.0584106
HIGHRECOST,ID,Land-based Wind,WIND,2036,0.99642555
HIGHRECOST,ID,Land-based Wind,WIND,2038,0.9544255500000001
HIGHRECOST,ID,Land-based Wind,WIND,2040,1.00580345
HIGHRECOST,ID,Land-based Wind,WIND,2042,0.8254654499999999
HIGHRECOST,ID,Land-based Wind,WIND,2044,1.2480951996571659
HIGHRECOST,ID,Land-based Wind,WIND,2046,1.5860316125705929
HIGHRECOST,ID,Land-based Wind,WIND,2048,1.46622411437617
HIGHRECOST,ID,Land-based Wind,WIND,2050,1.5297095999999997
HIGHRECOST,ID,Offshore Wind,WIND,2020,0
HIGHRECOST,ID,Offshore Wind,WIND,2022,0
HIGHRECOST,ID,Offshore Wind,WIND,2024,0
HIGHRECOST,ID,Offshore Wind,WIND,2026,0
HIGHRECOST,ID,Offshore Wind,WIND,2028,0
HIGHRECOST,ID,Offshore Wind,WIND,2030,0
HIGHRECOST,ID,Offshore Wind,WIND,2032,0
HIGHRECOST,ID,Offshore Wind,WIND,2034,0
HIGHRECOST,ID,Offshore Wind,WIND,2036,0
HIGHRECOST,ID,Offshore Wind,WIND,2038,0
HIGHRECOST,ID,Offshore Wind,WIND,2040,0
HIGHRECOST,ID,Offshore Wind,WIND,2042,0
HIGHRECOST,ID,Offshore Wind,WIND,2044,0
HIGHRECOST,ID,Offshore Wind,WIND,2046,0
HIGHRECOST,ID,Offshore Wind,WIND,2048,0
HIGHRECOST,ID,Offshore Wind,WIND,2050,0
HIGHRECOST,ID,CSP,SOLAR,2020,0
HIGHRECOST,ID,CSP,SOLAR,2022,0
HIGHRECOST,ID,CSP,SOLAR,2024,0
HIGHRECOST,ID,CSP,SOLAR,2026,0
HIGHRECOST,ID,CSP,SOLAR,2028,0
HIGHRECOST,ID,CSP,SOLAR,2030,0
HIGHRECOST,ID,CSP,SOLAR,2032,0
HIGHRECOST,ID,CSP,SOLAR,2034,0
HIGHRECOST,ID,CSP,SOLAR,2036,0
HIGHRECOST,ID,CSP,SOLAR,2038,0
HIGHRECOST,ID,CSP,SOLAR,2040,0
HIGHRECOST,ID,CSP,SOLAR,2042,0
HIGHRECOST,ID,CSP,SOLAR,2044,0
HIGHRECOST,ID,CSP,SOLAR,2046,0
HIGHRECOST,ID,CSP,SOLAR,2048,0
HIGHRECOST,ID,CSP,SOLAR,2050,0
HIGHRECOST,ID,Utility PV,SOLAR,2020,0.3436
HIGHRECOST,ID,Utility PV,SOLAR,2022,0.34698788
HIGHRECOST,ID,Utility PV,SOLAR,2024,0.34698788
HIGHRECOST,ID,Utility PV,SOLAR,2026,0.34698788
HIGHRECOST,ID,Utility PV,SOLAR,2028,0.34698788
HIGHRECOST,ID,Utility PV,SOLAR,2030,0.34698788
HIGHRECOST,ID,Utility PV,SOLAR,2032,0.34698788
HIGHRECOST,ID,Utility PV,SOLAR,2034,0.34698788
HIGHRECOST,ID,Utility PV,SOLAR,2036,0.34698788
HIGHRECOST,ID,Utility PV,SOLAR,2038,0.34698788
HIGHRECOST,ID,Utility PV,SOLAR,2040,0.34698788
HIGHRECOST,ID,Utility PV,SOLAR,2042,0.34698788
HIGHRECOST,ID,Utility PV,SOLAR,2044,0.34698788
HIGHRECOST,ID,Utility PV,SOLAR,2046,0.22698788000000003
HIGHRECOST,ID,Utility PV,SOLAR,2048,0.10578787999999997
HIGHRECOST,ID,Utility PV,SOLAR,2050,0.00338787999999998
HIGHRECOST,ID,Rooftop PV,SOLAR,2020,0.055908181818181836
HIGHRECOST,ID,Rooftop PV,SOLAR,2022,0.07111727272727278
HIGHRECOST,ID,Rooftop PV,SOLAR,2024,0.07282272727272719
HIGHRECOST,ID,Rooftop PV,SOLAR,2026,0.07434727272727279
HIGHRECOST,ID,Rooftop PV,SOLAR,2028,0.07595545454545452
HIGHRECOST,ID,Rooftop PV,SOLAR,2030,0.0759781818181818
HIGHRECOST,ID,Rooftop PV,SOLAR,2032,0.0789754545454545
HIGHRECOST,ID,Rooftop PV,SOLAR,2034,0.0828672727272727
HIGHRECOST,ID,Rooftop PV,SOLAR,2036,0.08725
HIGHRECOST,ID,Rooftop PV,SOLAR,2038,0.09363181818181811
HIGHRECOST,ID,Rooftop PV,SOLAR,2040,0.1013390909090909
HIGHRECOST,ID,Rooftop PV,SOLAR,2042,0.10537
HIGHRECOST,ID,Rooftop PV,SOLAR,2044,0.11686727272727282
HIGHRECOST,ID,Rooftop PV,SOLAR,2046,0.1283381818181818
HIGHRECOST,ID,Rooftop PV,SOLAR,2048,0.13098636363636362
HIGHRECOST,ID,Rooftop PV,SOLAR,2050,0.1355718181818182
HIGHRECOST,ID,Storage,BATT,2020,0.0
HIGHRECOST,ID,Storage,BATT,2022,0.0
HIGHRECOST,ID,Storage,BATT,2024,0.0
HIGHRECOST,ID,Storage,BATT,2026,0.0
HIGHRECOST,ID,Storage,BATT,2028,0.0
HIGHRECOST,ID,Storage,BATT,2030,0.0
HIGHRECOST,ID,Storage,BATT,2032,0.01725832989791271
HIGHRECOST,ID,Storage,BATT,2034,0.01725832989791271
HIGHRECOST,ID,Storage,BATT,2036,0.017351488212921207
HIGHRECOST,ID,Storage,BATT,2038,0.017789253964105068
HIGHRECOST,ID,Storage,BATT,2040,0.03995117108940548
HIGHRECOST,ID,Storage,BATT,2042,0.08596116783045979
HIGHRECOST,ID,Storage,BATT,2044,0.3860379791198736
HIGHRECOST,ID,Storage,BATT,2046,0.3860379791198736
HIGHRECOST,ID,Storage,BATT,2048,0.36877964922196105
HIGHRECOST,ID,Storage,BATT,2050,1.495426850007524
