,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8,Site9,Site10
163,1422.1666666666667,1395.861111111111,1485.638888888889,609.8611111111111,1165.861111111111,404.8333333333333,490.69444444444446,1160.9444444444443,1511.7222222222222,1346.361111111111
164,933.4722222222222,682.0277777777778,777.8333333333334,469.30555555555554,809.1666666666666,700.0833333333334,578.25,1456.2222222222222,1238.4722222222222,1516.7777777777778
165,1369.4166666666667,1296.0,1468.9166666666667,761.1111111111111,1280.4166666666667,593.4444444444445,593.6111111111111,1501.6666666666667,1484.0833333333333,1314.0833333333333
166,1629.388888888889,576.9166666666666,639.5,274.0833333333333,252.19444444444446,377.1666666666667,445.94444444444446,2389.472222222222,1643.888888888889,1617.8055555555557
167,1725.5833333333333,795.5277777777778,747.4722222222222,383.02777777777777,712.1388888888889,255.41666666666666,247.75,1819.1666666666667,1571.1666666666667,1594.861111111111
168,1586.0833333333333,550.7222222222222,407.1666666666667,215.13888888888889,529.8055555555555,260.3333333333333,172.22222222222223,2715.5555555555557,1675.7777777777778,1553.7777777777778
169,999.4166666666666,558.9444444444445,525.0555555555555,501.25,1917.75,491.9166666666667,427.4166666666667,2420.277777777778,999.8611111111111,1223.888888888889
170,2725.75,811.3333333333334,1481.5555555555557,873.5833333333334,1216.2222222222222,965.3888888888889,659.8611111111111,4397.944444444444,2739.9444444444443,2594.1388888888887
171,665.1388888888889,517.2222222222222,307.97222222222223,272.27777777777777,507.0833333333333,308.3611111111111,359.19444444444446,2036.0,724.9722222222222,903.6111111111111
172,994.9722222222222,1157.4444444444443,1076.0833333333333,756.8333333333334,901.0,1091.5833333333333,1117.0833333333333,1306.5277777777778,680.4722222222222,747.9722222222222
173,596.8333333333334,401.47222222222223,672.5555555555555,689.7222222222222,869.75,834.2222222222222,657.5555555555555,1355.8055555555557,600.25,1052.9444444444443
174,625.9166666666666,469.3888888888889,465.8611111111111,690.0833333333334,669.7222222222222,986.3333333333334,985.0833333333334,1544.4722222222222,634.1944444444445,590.5
